cust_code,cust_price_sensitivity,cust_lifestage,prod_code,prod_code_10,prod_code_20,prod_code_30,prod_code_40,basket_id,basket_size,basket_price_sensitivity,basket_type,basket_dominant_mission,shop_week,shop_date,shop_weekday,shop_hour,store_code,store_format,store_region,quantity,spend
CUST0000167092,Up Market,Young Families,PRD0901221,CL00201,DEP00067,G00021,D00005,994106200279728,Large,Up Market,Full Shop,Fresh,200716,2007-06-13,Wednesday,15,STORE00422,Medium,N03,4,3.44
CUST0000167092,Up Market,Young Families,PRD0900810,CL00038,DEP00010,G00004,D00002,994106200279728,Large,Up Market,Full Shop,Fresh,200716,2007-06-13,Wednesday,15,STORE00422,Medium,N03,1,1.27
CUST0000167092,Up Market,Young Families,PRD0903014,CL00034,DEP00009,G00004,D00002,994106200279728,Large,Up Market,Full Shop,Fresh,200716,2007-06-13,Wednesday,15,STORE00422,Medium,N03,1,1.85
CUST0000167092,Up Market,Young Families,PRD0900092,CL00138,DEP00048,G00013,D00003,994106200279728,Large,Up Market,Full Shop,Fresh,200716,2007-06-13,Wednesday,15,STORE00422,Medium,N03,1,0.5
CUST0000167092,Up Market,Young Families,PRD0904420,CL00015,DEP00004,G00003,D00001,994106200279728,Large,Up Market,Full Shop,Fresh,200716,2007-06-13,Wednesday,15,STORE00422,Medium,N03,1,0.78
CUST0000167092,Up Market,Young Families,PRD0904458,CL00211,DEP00070,G00022,D00005,994106200279728,Large,Up Market,Full Shop,Fresh,200716,2007-06-13,Wednesday,15,STORE00422,Medium,N03,1,0.77
CUST0000167092,Up Market,Young Families,PRD0904479,CL00073,DEP00021,G00007,D00002,994106200279728,Large,Up Market,Full Shop,Fresh,200716,2007-06-13,Wednesday,15,STORE00422,Medium,N03,3,5.28
CUST0000167092,Up Market,Young Families,PRD0903918,CL00202,DEP00067,G00021,D00005,994106200279728,Large,Up Market,Full Shop,Fresh,200716,2007-06-13,Wednesday,15,STORE00422,Medium,N03,1,1.23
CUST0000167092,Up Market,Young Families,PRD0902053,CL00089,DEP00025,G00008,D00002,994106200279728,Large,Up Market,Full Shop,Fresh,200716,2007-06-13,Wednesday,15,STORE00422,Medium,N03,3,2.28
CUST0000167092,Up Market,Young Families,PRD0902091,CL00201,DEP00067,G00021,D00005,994106200279728,Large,Up Market,Full Shop,Fresh,200716,2007-06-13,Wednesday,15,STORE00422,Medium,N03,1,2.11
CUST0000167092,Up Market,Young Families,PRD0902882,CL00029,DEP00008,G00004,D00002,994106200279728,Large,Up Market,Full Shop,Fresh,200716,2007-06-13,Wednesday,15,STORE00422,Medium,N03,1,2.51
CUST0000167092,Up Market,Young Families,PRD0902029,CL00031,DEP00008,G00004,D00002,994106200279728,Large,Up Market,Full Shop,Fresh,200716,2007-06-13,Wednesday,15,STORE00422,Medium,N03,1,1
CUST0000167092,Up Market,Young Families,PRD0902847,CL00101,DEP00034,G00010,D00003,994106200279728,Large,Up Market,Full Shop,Fresh,200716,2007-06-13,Wednesday,15,STORE00422,Medium,N03,1,0.99
CUST0000167092,Up Market,Young Families,PRD0900733,CL00070,DEP00020,G00007,D00002,994106200279728,Large,Up Market,Full Shop,Fresh,200716,2007-06-13,Wednesday,15,STORE00422,Medium,N03,1,0.74
CUST0000470228,Less Affluent,Young Families,PRD0903166,CL00172,DEP00057,G00017,D00004,994106200479796,Small,Mid Market,Small Shop,Nonfood,200716,2007-06-15,Friday,08,STORE00422,Medium,N03,1,1.23
CUST0000470228,Less Affluent,Young Families,PRD0902125,CL00160,DEP00054,G00016,D00003,994106200479796,Small,Mid Market,Small Shop,Nonfood,200716,2007-06-15,Friday,08,STORE00422,Medium,N03,1,0.42
CUST0000470228,Less Affluent,Young Families,PRD0904044,CL00014,DEP00004,G00003,D00001,994106200479797,Large,Mid Market,Top Up,Fresh,200716,2007-06-13,Wednesday,16,STORE00422,Medium,N03,3,1.68
CUST0000470228,Less Affluent,Young Families,PRD0904856,CL00161,DEP00054,G00016,D00003,994106200479797,Large,Mid Market,Top Up,Fresh,200716,2007-06-13,Wednesday,16,STORE00422,Medium,N03,1,1.3
CUST0000470228,Less Affluent,Young Families,PRD0904358,CL00063,DEP00019,G00007,D00002,994106200479797,Large,Mid Market,Top Up,Fresh,200716,2007-06-13,Wednesday,16,STORE00422,Medium,N03,1,1.54
CUST0000470228,Less Affluent,Young Families,PRD0901335,CL00058,DEP00016,G00006,D00002,994106200479797,Large,Mid Market,Top Up,Fresh,200716,2007-06-13,Wednesday,16,STORE00422,Medium,N03,1,8.89
CUST0000470228,Less Affluent,Young Families,PRD0900830,CL00043,DEP00011,G00004,D00002,994106200479797,Large,Mid Market,Top Up,Fresh,200716,2007-06-13,Wednesday,16,STORE00422,Medium,N03,1,0.97
CUST0000470228,Less Affluent,Young Families,PRD0902808,CL00045,DEP00011,G00004,D00002,994106200479797,Large,Mid Market,Top Up,Fresh,200716,2007-06-13,Wednesday,16,STORE00422,Medium,N03,1,0.94
CUST0000470228,Less Affluent,Young Families,PRD0902924,CL00160,DEP00054,G00016,D00003,994106200479797,Large,Mid Market,Top Up,Fresh,200716,2007-06-13,Wednesday,16,STORE00422,Medium,N03,1,1
CUST0000470228,Less Affluent,Young Families,PRD0902129,CL00072,DEP00021,G00007,D00002,994106200479797,Large,Mid Market,Top Up,Fresh,200716,2007-06-13,Wednesday,16,STORE00422,Medium,N03,1,3.02
CUST0000167092,Up Market,Young Families,PRD0901871,CL00020,DEP00005,G00003,D00001,994106400281861,Large,Up Market,Top Up,Mixed,200718,2007-06-25,Monday,17,STORE00422,Medium,N03,1,2
CUST0000167092,Up Market,Young Families,PRD0902016,CL00177,DEP00060,G00017,D00004,994106400281861,Large,Up Market,Top Up,Mixed,200718,2007-06-25,Monday,17,STORE00422,Medium,N03,1,0.91
CUST0000167092,Up Market,Young Families,PRD0901387,CL00030,DEP00008,G00004,D00002,994106400281861,Large,Up Market,Top Up,Mixed,200718,2007-06-25,Monday,17,STORE00422,Medium,N03,1,2.66
CUST0000167092,Up Market,Young Families,PRD0901044,CL00201,DEP00067,G00021,D00005,994106400281861,Large,Up Market,Top Up,Mixed,200718,2007-06-25,Monday,17,STORE00422,Medium,N03,1,0.74
CUST0000167092,Up Market,Young Families,PRD0903556,CL00006,DEP00002,G00001,D00001,994106400281861,Large,Up Market,Top Up,Mixed,200718,2007-06-25,Monday,17,STORE00422,Medium,N03,1,1.48
CUST0000167092,Up Market,Young Families,PRD0903925,CL00161,DEP00054,G00016,D00003,994106400281861,Large,Up Market,Top Up,Mixed,200718,2007-06-25,Monday,17,STORE00422,Medium,N03,1,1.44
CUST0000167092,Up Market,Young Families,PRD0901903,CL00164,DEP00055,G00016,D00003,994106400281861,Large,Up Market,Top Up,Mixed,200718,2007-06-25,Monday,17,STORE00422,Medium,N03,1,0.37
CUST0000167092,Up Market,Young Families,PRD0904160,CL00161,DEP00054,G00016,D00003,994106400281861,Large,Up Market,Top Up,Mixed,200718,2007-06-25,Monday,17,STORE00422,Medium,N03,1,2.03
CUST0000167092,Up Market,Young Families,PRD0904479,CL00073,DEP00021,G00007,D00002,994106400281861,Large,Up Market,Top Up,Mixed,200718,2007-06-25,Monday,17,STORE00422,Medium,N03,1,1.76
CUST0000167092,Up Market,Young Families,PRD0904575,CL00169,DEP00056,G00017,D00004,994106400281861,Large,Up Market,Top Up,Mixed,200718,2007-06-25,Monday,17,STORE00422,Medium,N03,1,0.94
CUST0000167092,Up Market,Young Families,PRD0904160,CL00161,DEP00054,G00016,D00003,994106400281862,Large,Up Market,Full Shop,Mixed,200718,2007-06-27,Wednesday,13,STORE00422,Medium,N03,1,2.03
CUST0000167092,Up Market,Young Families,PRD0903627,CL00079,DEP00022,G00007,D00002,994106400281862,Large,Up Market,Full Shop,Mixed,200718,2007-06-27,Wednesday,13,STORE00422,Medium,N03,1,1.25
CUST0000167092,Up Market,Young Families,PRD0903925,CL00161,DEP00054,G00016,D00003,994106400281862,Large,Up Market,Full Shop,Mixed,200718,2007-06-27,Wednesday,13,STORE00422,Medium,N03,1,1.44
CUST0000167092,Up Market,Young Families,PRD0904405,CL00107,DEP00037,G00010,D00003,994106400281862,Large,Up Market,Full Shop,Mixed,200718,2007-06-27,Wednesday,13,STORE00422,Medium,N03,1,0.53
CUST0000167092,Up Market,Young Families,PRD0900407,CL00028,DEP00008,G00004,D00002,994106400281862,Large,Up Market,Full Shop,Mixed,200718,2007-06-27,Wednesday,13,STORE00422,Medium,N03,6,2.46
CUST0000167092,Up Market,Young Families,PRD0902549,CL00198,DEP00067,G00021,D00005,994106400281862,Large,Up Market,Full Shop,Mixed,200718,2007-06-27,Wednesday,13,STORE00422,Medium,N03,1,1.04
CUST0000167092,Up Market,Young Families,PRD0904620,CL00070,DEP00020,G00007,D00002,994106400281862,Large,Up Market,Full Shop,Mixed,200718,2007-06-27,Wednesday,13,STORE00422,Medium,N03,3,1.08
CUST0000167092,Up Market,Young Families,PRD0901353,CL00070,DEP00020,G00007,D00002,994106400281862,Large,Up Market,Full Shop,Mixed,200718,2007-06-27,Wednesday,13,STORE00422,Medium,N03,1,0.62
CUST0000167092,Up Market,Young Families,PRD0900373,CL00026,DEP00008,G00004,D00002,994106400281862,Large,Up Market,Full Shop,Mixed,200718,2007-06-27,Wednesday,13,STORE00422,Medium,N03,1,1.74
CUST0000167092,Up Market,Young Families,PRD0902525,CL00202,DEP00067,G00021,D00005,994106400281862,Large,Up Market,Full Shop,Mixed,200718,2007-06-27,Wednesday,13,STORE00422,Medium,N03,1,2.1
CUST0000167092,Up Market,Young Families,PRD0901058,CL00101,DEP00034,G00010,D00003,994106400281862,Large,Up Market,Full Shop,Mixed,200718,2007-06-27,Wednesday,13,STORE00422,Medium,N03,1,0.56
CUST0000167092,Up Market,Young Families,PRD0900159,CL00029,DEP00008,G00004,D00002,994106400281862,Large,Up Market,Full Shop,Mixed,200718,2007-06-27,Wednesday,13,STORE00422,Medium,N03,1,1.83
CUST0000167092,Up Market,Young Families,PRD0902183,CL00202,DEP00067,G00021,D00005,994106400281862,Large,Up Market,Full Shop,Mixed,200718,2007-06-27,Wednesday,13,STORE00422,Medium,N03,1,0.75
CUST0000167092,Up Market,Young Families,PRD0901221,CL00201,DEP00067,G00021,D00005,994106400281862,Large,Up Market,Full Shop,Mixed,200718,2007-06-27,Wednesday,13,STORE00422,Medium,N03,3,2.58
CUST0000167092,Up Market,Young Families,PRD0900340,CL00013,DEP00004,G00003,D00001,994106400281862,Large,Up Market,Full Shop,Mixed,200718,2007-06-27,Wednesday,13,STORE00422,Medium,N03,1,1.1
CUST0000167092,Up Market,Young Families,PRD0904723,CL00024,DEP00008,G00004,D00002,994106400281862,Large,Up Market,Full Shop,Mixed,200718,2007-06-27,Wednesday,13,STORE00422,Medium,N03,3,6.69
CUST0000167092,Up Market,Young Families,PRD0903608,CL00236,DEP00084,G00028,D00008,994106400281862,Large,Up Market,Full Shop,Mixed,200718,2007-06-27,Wednesday,13,STORE00422,Medium,N03,1,5.62
CUST0000167092,Up Market,Young Families,PRD0900490,CL00070,DEP00020,G00007,D00002,994106400281862,Large,Up Market,Full Shop,Mixed,200718,2007-06-27,Wednesday,13,STORE00422,Medium,N03,1,0.73
CUST0000167092,Up Market,Young Families,PRD0901549,CL00034,DEP00009,G00004,D00002,994106400281862,Large,Up Market,Full Shop,Mixed,200718,2007-06-27,Wednesday,13,STORE00422,Medium,N03,1,0.93
CUST0000167092,Up Market,Young Families,PRD0902261,CL00070,DEP00020,G00007,D00002,994106400281862,Large,Up Market,Full Shop,Mixed,200718,2007-06-27,Wednesday,13,STORE00422,Medium,N03,3,1.62
CUST0000167092,Up Market,Young Families,PRD0904217,CL00069,DEP00020,G00007,D00002,994106400281862,Large,Up Market,Full Shop,Mixed,200718,2007-06-27,Wednesday,13,STORE00422,Medium,N03,1,0.92
CUST0000167092,Up Market,Young Families,PRD0901125,CL00195,DEP00067,G00021,D00005,994106400281862,Large,Up Market,Full Shop,Mixed,200718,2007-06-27,Wednesday,13,STORE00422,Medium,N03,1,4.47
CUST0000167092,Up Market,Young Families,PRD0903846,CL00075,DEP00022,G00007,D00002,994106400281862,Large,Up Market,Full Shop,Mixed,200718,2007-06-27,Wednesday,13,STORE00422,Medium,N03,1,1.16
CUST0000167092,Up Market,Young Families,PRD0904175,CL00152,DEP00052,G00015,D00003,994106400281862,Large,Up Market,Full Shop,Mixed,200718,2007-06-27,Wednesday,13,STORE00422,Medium,N03,1,3.06
CUST0000167092,Up Market,Young Families,PRD0902770,CL00067,DEP00019,G00007,D00002,994106400281862,Large,Up Market,Full Shop,Mixed,200718,2007-06-27,Wednesday,13,STORE00422,Medium,N03,1,2.35
CUST0000167092,Up Market,Young Families,PRD0904778,CL00142,DEP00050,G00014,D00003,994106400281862,Large,Up Market,Full Shop,Mixed,200718,2007-06-27,Wednesday,13,STORE00422,Medium,N03,1,0.87
CUST0000167092,Up Market,Young Families,PRD0904488,CL00089,DEP00025,G00008,D00002,994106400281862,Large,Up Market,Full Shop,Mixed,200718,2007-06-27,Wednesday,13,STORE00422,Medium,N03,1,1.4
CUST0000167092,Up Market,Young Families,PRD0901786,CL00069,DEP00020,G00007,D00002,994106400281862,Large,Up Market,Full Shop,Mixed,200718,2007-06-27,Wednesday,13,STORE00422,Medium,N03,1,0.57
CUST0000167092,Up Market,Young Families,PRD0901125,CL00195,DEP00067,G00021,D00005,994106600284424,Medium,Mid Market,Top Up,Mixed,200720,2007-07-11,Wednesday,12,STORE00422,Medium,N03,1,4.47
CUST0000167092,Up Market,Young Families,PRD0904160,CL00161,DEP00054,G00016,D00003,994106600284424,Medium,Mid Market,Top Up,Mixed,200720,2007-07-11,Wednesday,12,STORE00422,Medium,N03,1,2.03
CUST0000167092,Up Market,Young Families,PRD0900966,CL00219,DEP00073,G00023,D00005,994106600284424,Medium,Mid Market,Top Up,Mixed,200720,2007-07-11,Wednesday,12,STORE00422,Medium,N03,1,1.84
CUST0000167092,Up Market,Young Families,PRD0902183,CL00202,DEP00067,G00021,D00005,994106600284424,Medium,Mid Market,Top Up,Mixed,200720,2007-07-11,Wednesday,12,STORE00422,Medium,N03,1,0.75
CUST0000167092,Up Market,Young Families,PRD0901280,CL00101,DEP00034,G00010,D00003,994106600284424,Medium,Mid Market,Top Up,Mixed,200720,2007-07-11,Wednesday,12,STORE00422,Medium,N03,1,0.58
CUST0000167092,Up Market,Young Families,PRD0903925,CL00161,DEP00054,G00016,D00003,994106600284424,Medium,Mid Market,Top Up,Mixed,200720,2007-07-11,Wednesday,12,STORE00422,Medium,N03,1,1.44
CUST0000167092,Up Market,Young Families,PRD0901387,CL00030,DEP00008,G00004,D00002,994106600284424,Medium,Mid Market,Top Up,Mixed,200720,2007-07-11,Wednesday,12,STORE00422,Medium,N03,1,2.3
CUST0000167092,Up Market,Young Families,PRD0900512,CL00132,DEP00047,G00013,D00003,994106600284424,Medium,Mid Market,Top Up,Mixed,200720,2007-07-11,Wednesday,12,STORE00422,Medium,N03,1,0.38
CUST0000167092,Up Market,Young Families,PRD0904479,CL00073,DEP00021,G00007,D00002,994106600284425,Large,Mid Market,Top Up,Fresh,200720,2007-07-14,Saturday,11,STORE00422,Medium,N03,1,1.76
CUST0000167092,Up Market,Young Families,PRD0904620,CL00070,DEP00020,G00007,D00002,994106600284425,Large,Mid Market,Top Up,Fresh,200720,2007-07-14,Saturday,11,STORE00422,Medium,N03,1,0.36
CUST0000167092,Up Market,Young Families,PRD0900810,CL00038,DEP00010,G00004,D00002,994106600284425,Large,Mid Market,Top Up,Fresh,200720,2007-07-14,Saturday,11,STORE00422,Medium,N03,1,1.27
CUST0000167092,Up Market,Young Families,PRD0903358,CL00216,DEP00071,G00022,D00005,994106600284425,Large,Mid Market,Top Up,Fresh,200720,2007-07-14,Saturday,11,STORE00422,Medium,N03,1,0.93
CUST0000167092,Up Market,Young Families,PRD0900733,CL00070,DEP00020,G00007,D00002,994106600284425,Large,Mid Market,Top Up,Fresh,200720,2007-07-14,Saturday,11,STORE00422,Medium,N03,1,0.74
CUST0000167092,Up Market,Young Families,PRD0904887,CL00041,DEP00011,G00004,D00002,994106600284425,Large,Mid Market,Top Up,Fresh,200720,2007-07-14,Saturday,11,STORE00422,Medium,N03,1,1.02
CUST0000167092,Up Market,Young Families,PRD0904420,CL00015,DEP00004,G00003,D00001,994106600284425,Large,Mid Market,Top Up,Fresh,200720,2007-07-14,Saturday,11,STORE00422,Medium,N03,1,0.82
CUST0000167092,Up Market,Young Families,PRD0902407,CL00096,DEP00030,G00008,D00002,994106600284425,Large,Mid Market,Top Up,Fresh,200720,2007-07-14,Saturday,11,STORE00422,Medium,N03,1,3.43
CUST0000167092,Up Market,Young Families,PRD0902882,CL00029,DEP00008,G00004,D00002,994106600284425,Large,Mid Market,Top Up,Fresh,200720,2007-07-14,Saturday,11,STORE00422,Medium,N03,1,2.51
CUST0000167092,Up Market,Young Families,PRD0903364,CL00155,DEP00053,G00016,D00003,994106600284425,Large,Mid Market,Top Up,Fresh,200720,2007-07-14,Saturday,11,STORE00422,Medium,N03,1,0.93
CUST0000167092,Up Market,Young Families,PRD0903712,CL00079,DEP00022,G00007,D00002,994106600284425,Large,Mid Market,Top Up,Fresh,200720,2007-07-14,Saturday,11,STORE00422,Medium,N03,1,2.03
CUST0000167092,Up Market,Young Families,PRD0901823,CL00140,DEP00049,G00014,D00003,994106700283616,Large,Mid Market,Full Shop,Mixed,200721,2007-07-18,Wednesday,17,STORE00422,Medium,N03,1,1.82
CUST0000167092,Up Market,Young Families,PRD0902108,CL00101,DEP00034,G00010,D00003,994106700283616,Large,Mid Market,Full Shop,Mixed,200721,2007-07-18,Wednesday,17,STORE00422,Medium,N03,1,0.52
CUST0000167092,Up Market,Young Families,PRD0902576,CL00198,DEP00067,G00021,D00005,994106700283616,Large,Mid Market,Full Shop,Mixed,200721,2007-07-18,Wednesday,17,STORE00422,Medium,N03,1,0.97
CUST0000167092,Up Market,Young Families,PRD0903627,CL00079,DEP00022,G00007,D00002,994106700283616,Large,Mid Market,Full Shop,Mixed,200721,2007-07-18,Wednesday,17,STORE00422,Medium,N03,1,1.25
CUST0000167092,Up Market,Young Families,PRD0900661,CL00116,DEP00042,G00011,D00003,994106700283616,Large,Mid Market,Full Shop,Mixed,200721,2007-07-18,Wednesday,17,STORE00422,Medium,N03,3,0.99
CUST0000167092,Up Market,Young Families,PRD0900286,CL00113,DEP00040,G00011,D00003,994106700283616,Large,Mid Market,Full Shop,Mixed,200721,2007-07-18,Wednesday,17,STORE00422,Medium,N03,1,0.34
CUST0000167092,Up Market,Young Families,PRD0902751,CL00201,DEP00067,G00021,D00005,994106700283616,Large,Mid Market,Full Shop,Mixed,200721,2007-07-18,Wednesday,17,STORE00422,Medium,N03,1,3.26
CUST0000167092,Up Market,Young Families,PRD0903194,CL00003,DEP00002,G00001,D00001,994106700283616,Large,Mid Market,Full Shop,Mixed,200721,2007-07-18,Wednesday,17,STORE00422,Medium,N03,1,1.37
CUST0000167092,Up Market,Young Families,PRD0904160,CL00161,DEP00054,G00016,D00003,994106700283616,Large,Mid Market,Full Shop,Mixed,200721,2007-07-18,Wednesday,17,STORE00422,Medium,N03,1,2.03
CUST0000167092,Up Market,Young Families,PRD0903898,CL00070,DEP00020,G00007,D00002,994106700283616,Large,Mid Market,Full Shop,Mixed,200721,2007-07-18,Wednesday,17,STORE00422,Medium,N03,1,0.38
CUST0000167092,Up Market,Young Families,PRD0903458,CL00116,DEP00042,G00011,D00003,994106700283616,Large,Mid Market,Full Shop,Mixed,200721,2007-07-18,Wednesday,17,STORE00422,Medium,N03,3,1.56
CUST0000167092,Up Market,Young Families,PRD0903437,CL00079,DEP00022,G00007,D00002,994106700283616,Large,Mid Market,Full Shop,Mixed,200721,2007-07-18,Wednesday,17,STORE00422,Medium,N03,1,1.26
CUST0000167092,Up Market,Young Families,PRD0903547,CL00116,DEP00042,G00011,D00003,994106700283616,Large,Mid Market,Full Shop,Mixed,200721,2007-07-18,Wednesday,17,STORE00422,Medium,N03,1,0.44
CUST0000167092,Up Market,Young Families,PRD0903364,CL00155,DEP00053,G00016,D00003,994106700283616,Large,Mid Market,Full Shop,Mixed,200721,2007-07-18,Wednesday,17,STORE00422,Medium,N03,1,0.93
CUST0000167092,Up Market,Young Families,PRD0902876,CL00116,DEP00042,G00011,D00003,994106700283616,Large,Mid Market,Full Shop,Mixed,200721,2007-07-18,Wednesday,17,STORE00422,Medium,N03,1,0.39
CUST0000167092,Up Market,Young Families,PRD0902882,CL00029,DEP00008,G00004,D00002,994106700283616,Large,Mid Market,Full Shop,Mixed,200721,2007-07-18,Wednesday,17,STORE00422,Medium,N03,3,7.53
CUST0000167092,Up Market,Young Families,PRD0900897,CL00102,DEP00034,G00010,D00003,994106700283616,Large,Mid Market,Full Shop,Mixed,200721,2007-07-18,Wednesday,17,STORE00422,Medium,N03,1,0.79
CUST0000167092,Up Market,Young Families,PRD0900375,CL00041,DEP00011,G00004,D00002,994106700283616,Large,Mid Market,Full Shop,Mixed,200721,2007-07-18,Wednesday,17,STORE00422,Medium,N03,1,1.46
CUST0000167092,Up Market,Young Families,PRD0904479,CL00073,DEP00021,G00007,D00002,994106700283616,Large,Mid Market,Full Shop,Mixed,200721,2007-07-18,Wednesday,17,STORE00422,Medium,N03,1,1.76
CUST0000167092,Up Market,Young Families,PRD0903925,CL00161,DEP00054,G00016,D00003,994106700283616,Large,Mid Market,Full Shop,Mixed,200721,2007-07-18,Wednesday,17,STORE00422,Medium,N03,1,1.44
CUST0000167092,Up Market,Young Families,PRD0902813,CL00043,DEP00011,G00004,D00002,994106700283616,Large,Mid Market,Full Shop,Mixed,200721,2007-07-18,Wednesday,17,STORE00422,Medium,N03,1,6.73
CUST0000167092,Up Market,Young Families,PRD0900679,CL00041,DEP00011,G00004,D00002,994106700283616,Large,Mid Market,Full Shop,Mixed,200721,2007-07-18,Wednesday,17,STORE00422,Medium,N03,1,1.13
CUST0000167092,Up Market,Young Families,PRD0904755,CL00013,DEP00004,G00003,D00001,994107000286032,Large,Up Market,Full Shop,Mixed,200724,2007-08-08,Wednesday,13,STORE00422,Medium,N03,1,1.91
CUST0000167092,Up Market,Young Families,PRD0901740,CL00033,DEP00008,G00004,D00002,994107000286032,Large,Up Market,Full Shop,Mixed,200724,2007-08-08,Wednesday,13,STORE00422,Medium,N03,1,2.09
CUST0000167092,Up Market,Young Families,PRD0903194,CL00003,DEP00002,G00001,D00001,994107000286032,Large,Up Market,Full Shop,Mixed,200724,2007-08-08,Wednesday,13,STORE00422,Medium,N03,1,1.37
CUST0000167092,Up Market,Young Families,PRD0904479,CL00073,DEP00021,G00007,D00002,994107000286032,Large,Up Market,Full Shop,Mixed,200724,2007-08-08,Wednesday,13,STORE00422,Medium,N03,1,1.76
CUST0000167092,Up Market,Young Families,PRD0900149,CL00025,DEP00008,G00004,D00002,994107000286032,Large,Up Market,Full Shop,Mixed,200724,2007-08-08,Wednesday,13,STORE00422,Medium,N03,1,0.25
CUST0000167092,Up Market,Young Families,PRD0902882,CL00029,DEP00008,G00004,D00002,994107000286032,Large,Up Market,Full Shop,Mixed,200724,2007-08-08,Wednesday,13,STORE00422,Medium,N03,1,2.51
CUST0000167092,Up Market,Young Families,PRD0902016,CL00177,DEP00060,G00017,D00004,994107000286032,Large,Up Market,Full Shop,Mixed,200724,2007-08-08,Wednesday,13,STORE00422,Medium,N03,1,0.91
CUST0000167092,Up Market,Young Families,PRD0904620,CL00070,DEP00020,G00007,D00002,994107000286032,Large,Up Market,Full Shop,Mixed,200724,2007-08-08,Wednesday,13,STORE00422,Medium,N03,1,0.36
CUST0000167092,Up Market,Young Families,PRD0903931,CL00072,DEP00021,G00007,D00002,994107000286032,Large,Up Market,Full Shop,Mixed,200724,2007-08-08,Wednesday,13,STORE00422,Medium,N03,1,2.78
CUST0000167092,Up Market,Young Families,PRD0904882,CL00102,DEP00034,G00010,D00003,994107000286032,Large,Up Market,Full Shop,Mixed,200724,2007-08-08,Wednesday,13,STORE00422,Medium,N03,1,1.46
CUST0000167092,Up Market,Young Families,PRD0902091,CL00201,DEP00067,G00021,D00005,994107000286032,Large,Up Market,Full Shop,Mixed,200724,2007-08-08,Wednesday,13,STORE00422,Medium,N03,1,2.11
CUST0000167092,Up Market,Young Families,PRD0903556,CL00006,DEP00002,G00001,D00001,994107000286032,Large,Up Market,Full Shop,Mixed,200724,2007-08-08,Wednesday,13,STORE00422,Medium,N03,1,1.48
CUST0000167092,Up Market,Young Families,PRD0901681,CL00195,DEP00067,G00021,D00005,994107000286032,Large,Up Market,Full Shop,Mixed,200724,2007-08-08,Wednesday,13,STORE00422,Medium,N03,1,2.51
CUST0000167092,Up Market,Young Families,PRD0903627,CL00079,DEP00022,G00007,D00002,994107000286032,Large,Up Market,Full Shop,Mixed,200724,2007-08-08,Wednesday,13,STORE00422,Medium,N03,1,1.25
CUST0000167092,Up Market,Young Families,PRD0901271,CL00229,DEP00081,G00027,D00008,994107000286032,Large,Up Market,Full Shop,Mixed,200724,2007-08-08,Wednesday,13,STORE00422,Medium,N03,1,6.82
CUST0000167092,Up Market,Young Families,PRD0903925,CL00161,DEP00054,G00016,D00003,994107000286032,Large,Up Market,Full Shop,Mixed,200724,2007-08-08,Wednesday,13,STORE00422,Medium,N03,1,1.44
CUST0000167092,Up Market,Young Families,PRD0904160,CL00161,DEP00054,G00016,D00003,994107000286032,Large,Up Market,Full Shop,Mixed,200724,2007-08-08,Wednesday,13,STORE00422,Medium,N03,1,2.03
CUST0000167092,Up Market,Young Families,PRD0901823,CL00140,DEP00049,G00014,D00003,994107000286032,Large,Up Market,Full Shop,Mixed,200724,2007-08-08,Wednesday,13,STORE00422,Medium,N03,1,1.82
CUST0000167092,Up Market,Young Families,PRD0902108,CL00101,DEP00034,G00010,D00003,994107000286032,Large,Up Market,Full Shop,Mixed,200724,2007-08-08,Wednesday,13,STORE00422,Medium,N03,1,0.52
CUST0000167092,Up Market,Young Families,PRD0904878,CL00042,DEP00011,G00004,D00002,994107100280457,Medium,Up Market,Top Up,Fresh,200725,2007-08-14,Tuesday,09,STORE00422,Medium,N03,1,1.09
CUST0000167092,Up Market,Young Families,PRD0904010,CL00075,DEP00022,G00007,D00002,994107100280457,Medium,Up Market,Top Up,Fresh,200725,2007-08-14,Tuesday,09,STORE00422,Medium,N03,1,0.41
CUST0000167092,Up Market,Young Families,PRD0902169,CL00169,DEP00056,G00017,D00004,994107100280457,Medium,Up Market,Top Up,Fresh,200725,2007-08-14,Tuesday,09,STORE00422,Medium,N03,1,0.72
CUST0000167092,Up Market,Young Families,PRD0901826,CL00005,DEP00002,G00001,D00001,994107100280457,Medium,Up Market,Top Up,Fresh,200725,2007-08-14,Tuesday,09,STORE00422,Medium,N03,1,0.53
CUST0000167092,Up Market,Young Families,PRD0902108,CL00101,DEP00034,G00010,D00003,994107100280457,Medium,Up Market,Top Up,Fresh,200725,2007-08-14,Tuesday,09,STORE00422,Medium,N03,1,0.52
CUST0000167092,Up Market,Young Families,PRD0904755,CL00013,DEP00004,G00003,D00001,994107100280459,Medium,Mid Market,Top Up,Fresh,200725,2007-08-13,Monday,14,STORE00422,Medium,N03,1,1.94
CUST0000167092,Up Market,Young Families,PRD0900121,CL00063,DEP00019,G00007,D00002,994107100280459,Medium,Mid Market,Top Up,Fresh,200725,2007-08-13,Monday,14,STORE00422,Medium,N03,1,0.98
CUST0000167092,Up Market,Young Families,PRD0902053,CL00089,DEP00025,G00008,D00002,994107100280459,Medium,Mid Market,Top Up,Fresh,200725,2007-08-13,Monday,14,STORE00422,Medium,N03,1,0.76
